IndexDate,Annee,Mois,Jour,Date,VacancesScolaires
378,2018,01,14,14/01/2018,false
379,2018,01,15,15/01/2018,false
380,2018,01,16,16/01/2018,false
381,2018,01,17,17/01/2018,false
382,2018,01,18,18/01/2018,false
383,2018,01,19,19/01/2018,false
384,2018,01,20,20/01/2018,false
385,2018,01,21,21/01/2018,false
386,2018,01,22,22/01/2018,false
387,2018,01,23,23/01/2018,false
388,2018,01,24,24/01/2018,false
389,2018,01,25,25/01/2018,false
390,2018,01,26,26/01/2018,false
391,2018,01,27,27/01/2018,false
392,2018,01,28,28/01/2018,false
393,2018,01,29,29/01/2018,false
394,2018,01,30,30/01/2018,false
395,2018,01,31,31/01/2018,false
396,2018,02,01,01/02/2018,false
397,2018,02,02,02/02/2018,false
398,2018,02,03,03/02/2018,false
399,2018,02,04,04/02/2018,false
400,2018,02,05,05/02/2018,false
401,2018,02,06,06/02/2018,false
402,2018,02,07,07/02/2018,false
403,2018,02,08,08/02/2018,false
404,2018,02,09,09/02/2018,false
405,2018,02,10,10/02/2018,true
406,2018,02,11,11/02/2018,true
407,2018,02,12,12/02/2018,true
408,2018,02,13,13/02/2018,true
409,2018,02,14,14/02/2018,true
410,2018,02,15,15/02/2018,true
411,2018,02,16,16/02/2018,true
412,2018,02,17,17/02/2018,true
413,2018,02,18,18/02/2018,true
414,2018,02,19,19/02/2018,true
415,2018,02,20,20/02/2018,true
416,2018,02,21,21/02/2018,true
417,2018,02,22,22/02/2018,true
418,2018,02,23,23/02/2018,true
419,2018,02,24,24/02/2018,true
420,2018,02,25,25/02/2018,true
421,2018,02,26,26/02/2018,true
422,2018,02,27,27/02/2018,true
423,2018,02,28,28/02/2018,true
424,2018,03,01,01/03/2018,true
425,2018,03,02,02/03/2018,true
426,2018,03,03,03/03/2018,true
427,2018,03,04,04/03/2018,true
428,2018,03,05,05/03/2018,true
429,2018,03,06,06/03/2018,true
430,2018,03,07,07/03/2018,true
431,2018,03,08,08/03/2018,true
432,2018,03,09,09/03/2018,true
433,2018,03,10,10/03/2018,true
434,2018,03,11,11/03/2018,true
435,2018,03,12,12/03/2018,false
436,2018,03,13,13/03/2018,false
437,2018,03,14,14/03/2018,false
438,2018,03,15,15/03/2018,false
439,2018,03,16,16/03/2018,false
440,2018,03,17,17/03/2018,false
441,2018,03,18,18/03/2018,false
442,2018,03,19,19/03/2018,false
443,2018,03,20,20/03/2018,false
